FID,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,FID_,AREA,SUM
563,0,563,69,2.517790746440000,30.447017342100001,-2.111800596440000,30.447039963900000,-2.111801311910000,563,0.000001388777780,10.343497276300001
564,0,564,121,10.408562024100000,30.711447752200002,-2.110079712110000,30.711473915700001,-2.109989336620000,564,0.000002083166670,15.744431972499999
565,0,565,41,14.166972381000001,29.954516419099999,-2.112664944370000,29.954467875199999,-2.112783391190000,565,0.000033330666720,333.631629944000000
566,0,566,23,239.642480525000000,30.068383051000001,-2.110845686410000,30.070286840100000,-2.111859827020000,566,0.000022914833370,119.234704018000000
567,0,567,131,98.441595138300002,29.750811926499999,-2.107779987020000,29.751552666399999,-2.108267034810000,567,0.000004860722230,72.013030052199994
568,0,568,124,83.817125132599998,30.551062032800001,-2.108360626140000,30.551814774000000,-2.108327785030000,568,0.000002777555560,27.425188541400001
569,0,569,15,3.098197884380000,29.484337230400001,-2.107433716420000,29.484309477099998,-2.107431380340000,569,0.000002777555560,13.658639669399999
570,0,570,41,23.202944642700000,29.943222066800001,-2.108648922690000,29.943186463300002,-2.108442164890000,570,0.000021526055590,213.320353031000000
571,0,571,121,166.135832233000000,30.763824752000001,-2.105616840370000,30.762333672000000,-2.105532673060000,571,0.000027775555600,162.968207479000000
572,0,572,48,24.698757168000000,30.192647128099999,-2.103188291970000,30.192425321900000,-2.103178463330000,572,0.000027081166710,215.202878236999990
573,0,573,115,12.844853068500001,29.485854252599999,-2.100512262330000,29.485744284900001,-2.100547676350000,573,0.000004166333340,18.269316196399998
574,0,574,121,11.340336865499999,30.692199343300000,-2.103731892150000,30.692238808399999,-2.103637332300000,574,0.000022914833370,194.123165368999990
575,0,575,121,67.790015819000004,30.688494736300001,-2.097917845360000,30.688395539100000,-2.098522731960000,575,0.000002083166670,19.137130737300001
576,0,576,69,17.332564485199999,30.448049925599999,-2.100585715360000,30.448202669400001,-2.100616635130000,576,0.000012499000020,70.028136014899999
577,0,577,131,80.492783768500004,29.753613828599999,-2.098410792770000,29.754210270200002,-2.098822904790000,577,0.000034025055610,470.646162033000000
578,0,578,41,6.647523024890000,29.806570629700001,-2.096574122980000,29.806601869800001,-2.096522875590000,578,0.000003471944450,50.745987415300000
579,0,579,68,20.472707373399999,30.172536251699999,-2.094476268010000,30.172442996000001,-2.094635882850000,579,0.000001388777780,7.421918869020000
580,0,580,121,2.740751685050000,30.678502915700001,-2.092510980900000,30.678495212400001,-2.092534524320000,580,0.000003471944450,23.346938848499999
581,0,581,23,141.879793455000000,30.051734333999999,-2.092638658430000,30.052370517600000,-2.091526589550000,581,0.000012499000020,95.550486087799996
582,0,582,23,75.583621584400007,30.049300280400001,-2.091033283800000,30.049473309900002,-2.090372275460000,582,0.000001388777780,7.065400600430000
583,0,583,130,54.402982846199997,29.681791155799999,-2.090247639410000,29.681641685999999,-2.089779186000000,583,0.000005555111120,29.697517156600000
584,0,584,121,716.636394577000030,30.851217687500000,-2.092933403660000,30.845629046999999,-2.089710024000000,584,0.000020831666700,35.723826467999999
585,0,585,130,6.183299305120000,29.678199901399999,-2.088719724880000,29.678194956799999,-2.088775422300000,585,0.000003471944450,19.966181039799999
586,0,586,48,22.170752057900000,30.208064714100001,-2.087925017070000,30.208232557300001,-2.088033125650000,586,0.000001388777780,4.750512361530000
587,0,587,68,47.391204482900001,30.138642969799999,-2.087880218310000,30.138387705300001,-2.087537095250000,587,0.000000694388890,3.904287338260000
588,0,588,23,79.916500492300003,30.036679293700001,-2.088833981700000,30.036898475000001,-2.088145712000000,588,0.000004166333340,25.711870193500001
589,0,589,68,19.020587047999999,30.160864879199998,-2.087765715510000,30.160787556199999,-2.087919134220000,589,0.000002777555560,11.758086681400000
590,0,590,132,30.789019723399999,29.411847965100002,-2.087622511500000,29.411660164299999,-2.087827040990000,590,0.000004860722230,37.763879776000003
591,0,591,68,106.370219379999990,30.138064779000000,-2.086578689570000,30.138637720399998,-2.087348836470000,591,0.000002083166670,29.619678497300001
592,0,592,121,215.302928957000010,30.778129555500001,-2.089914749760000,30.778128597599999,-2.087967642010000,592,0.000032636277830,114.050383091000000
593,0,593,130,98.286995734399994,29.684543704500001,-2.086505286570000,29.684821928000002,-2.087348929000000,593,0.000001388777780,9.344752311710000
594,0,594,68,15.539695653700001,30.155499299799999,-2.084651323760000,30.155431852100001,-2.084774390380000,594,0.000001388777780,5.275938510890000
595,0,595,121,73.566330365300004,30.847297581999999,-2.084046660220000,30.847792926000000,-2.084487428620000,595,0.000002083166670,3.474179506300000
596,0,596,23,13.015521988300000,30.030135016700001,-2.082266648900000,30.030144295400000,-2.082149312800000,596,0.000000694388890,4.798038959500000
597,0,597,129,30.604078421800001,30.092787211299999,-2.082257113640000,30.092856046400001,-2.081989147500000,597,0.000000694388890,2.671040534970000
598,0,598,124,2.015340237670000,30.557224942900000,-2.081814475580000,30.557209577199998,-2.081804821330000,598,0.000002083166670,15.934743404400001
599,0,599,124,5.185722650450000,30.555739826800000,-2.094989690190000,30.555785092299999,-2.095000893030000,599,0.000045135277850,446.546286106000030
600,0,600,68,25.273109901900000,30.148306297900000,-2.080417463240000,30.148184177600001,-2.080610192230000,600,0.000001388777780,5.955647230150000
601,0,601,68,41.015746564499999,30.146443174400002,-2.080391157510000,30.146687675799999,-2.080668790010000,601,0.000001388777780,9.031762123109999
602,0,602,23,53.350647976700003,30.026130195600000,-2.081176120650000,30.025928350499999,-2.081613785220000,602,0.000007638277790,73.186216831199999
603,0,603,69,180.664029542000010,30.453093094800000,-2.080828957290000,30.451928200200001,-2.081967363290000,603,0.000011110222240,31.223486304300000
604,0,604,41,126.549880444000000,29.788307159999999,-2.078510045040000,29.789293681000000,-2.077940198710000,604,0.000004166333340,61.727372169500001
605,0,605,129,22.518292823800000,30.098875681900001,-2.078055132750000,30.098698925699999,-2.077955893040000,605,0.000002083166670,9.804322004320000
606,0,606,124,18.707695435800002,30.559564361700001,-2.077980246720000,30.559398373099999,-2.077953121970000,606,0.000000694388890,7.506147384640000
607,0,607,132,46.627417503499998,29.417464130799999,-2.076606119150000,29.417726082000001,-2.076276940040000,607,0.000002777555560,39.095098495499997
608,0,608,124,120.040359219000000,30.560196406500001,-2.076306595630000,30.559288946199999,-2.076893965590000,608,0.000001388777780,7.117950677870000
609,0,609,129,39.872837910699999,30.093033437300001,-2.073371723640000,30.093320939100000,-2.073156402280000,609,0.000001388777780,4.296169519420000
610,0,610,124,18.220066473700001,30.557375857600000,-2.072239911200000,30.557538454500001,-2.072259681490000,610,0.000003471944450,22.755972385400000
611,0,611,115,6.717668208170000,29.429034449200000,-2.071420100900000,29.428982752800000,-2.071388705050000,611,0.000002777555560,44.491605758699997
612,0,612,129,204.509044627000010,30.088961214299999,-2.071331669980000,30.090650095000001,-2.070601220480000,612,0.000015276555580,76.934702157999993
613,0,613,130,87.293238555000002,29.724536306299999,-2.069021409830000,29.725173827999999,-2.069481664000000,613,0.000000694388890,4.998057365420000
614,0,614,131,144.480271926999990,29.774159940600001,-2.079358529660000,29.774265259200000,-2.078056214750000,614,0.000068744500110,1585.641417030000000
615,0,615,130,136.790604516999990,29.537699552500001,-2.067712820140000,29.538919146000001,-2.067555271000000,615,0.000002777555560,15.291276454900000
616,0,616,48,11.348231312399999,30.226034458600001,-2.067601554600000,30.225942559300002,-2.067557010170000,616,0.000001388777780,7.352575540540000
617,0,617,131,202.674049798000000,29.792046355800000,-2.068725826430000,29.791081934400001,-2.067170811290000,617,0.000004166333340,617.046623230000020
618,0,618,131,21.111509727900000,29.789708137900000,-2.067105683570000,29.789667064000000,-2.067292081490000,618,0.000003471944450,66.752277374299993
619,0,619,113,156.779790443000000,29.349322987099999,-2.073309451360000,29.350480007000002,-2.072499947000000,619,0.000114574166850,8079.014742370000000
620,0,620,131,109.330622522000000,29.755018798399998,-2.081422612040000,29.755508054500002,-2.082280121030000,620,0.000330529111640,19143.959362500002000
621,0,621,126,0.683814223232000,29.733682568100001,-2.066139070420000,29.733677897700002,-2.066143091040000,621,0.000001388777780,25.317102432300000
622,0,622,121,339.931525783999970,30.675547465200001,-2.067341698630000,30.672599997999999,-2.068152405000000,622,0.000006943888900,46.151064395900001
623,0,623,97,4.842786877110000,30.004820958000000,-2.063841058960000,30.004824277200001,-2.063884727580000,623,0.000004166333340,19.696416377999999
624,0,624,130,0.230666709645000,29.538876627299999,-2.063813752200000,29.538875873799999,-2.063815695610000,624,0.000002777555560,21.074468612699999
625,0,625,130,199.194221527000000,29.426596507599999,-2.061347135370000,29.425918180000000,-2.059679981000000,625,0.000005555111120,63.599662780800003
626,0,626,48,2.887892549080000,30.229201157100000,-2.059266743590000,30.229175912300001,-2.059272827680000,626,0.000002777555560,15.415357828099999
627,0,627,131,66.192231557900001,29.796823767199999,-2.059070047380000,29.797049862500000,-2.059623759160000,627,0.000002083166670,28.851994514499999
628,0,628,131,11.514527559599999,29.808591426300001,-2.058632081540000,29.808612135000001,-2.058530054570000,628,0.000000694388890,3.573972225190000
629,0,629,130,9.509298779330001,29.509569254599999,-2.058271325040000,29.509612071900001,-2.058345756110000,629,0.000005555111120,65.336565494499993
630,0,630,130,28.761516992099999,29.594598372600000,-2.056663009220000,29.594450000999998,-2.056450000000000,630,0.000004166333340,33.716542720800000
631,0,631,48,114.598183965999990,30.232386382600001,-2.054300332850000,30.231410000000000,-2.053969999000000,631,0.000001388777780,7.716851234440000
632,0,632,130,19.474124743600001,29.607434511099999,-2.054531370920000,29.607361114800000,-2.054691258390000,632,0.000001388777780,9.319914340970000
633,0,633,97,8.126303208940000,30.073932734500001,-2.054609359290000,30.073932157500000,-2.054535870730000,633,0.000006249500010,23.754594802900002
634,0,634,97,12.263624497600000,30.087414201300000,-2.051423127290000,30.087409333800000,-2.051533926170000,634,0.000004166333340,21.274373531300000
635,0,635,130,55.476124452299999,29.445152514899998,-2.051295479340000,29.445650001000001,-2.051329999000000,635,0.000002777555560,22.897558212300002
636,0,636,97,16.931715100900000,30.058495397400002,-2.050900410160000,30.058468406799999,-2.051051106410000,636,0.000021526055590,172.442542076000000
637,0,637,130,71.633943150500002,29.413574421200000,-2.052359053150000,29.413778267000001,-2.051744545490000,637,0.000022220444480,456.687017441000020
638,0,638,97,32.956461289499998,30.115905756699998,-2.048943916120000,30.115686996499999,-2.049144888780000,638,0.000001388777780,6.008129358290000
639,0,639,118,81.095107899200002,29.412408327700000,-2.047046811610000,29.412906315499999,-2.046511237130000,639,0.000002083166670,48.697255134599999
640,0,640,48,14.602326539300000,30.237839521100000,-2.044072349590000,30.237812638099999,-2.044201607480000,640,0.000001388777780,9.371206283570000
641,0,641,124,25.221110053800000,30.563595156000002,-2.045164425760000,30.563368447500000,-2.045164505900000,641,0.000003471944450,29.898512363399998
642,0,642,129,1.628788617050000,30.094575182400000,-2.042450220440000,30.094585868599999,-2.042460289500000,642,0.000002777555560,17.592780590099999
643,0,643,20,8.545313568910000,29.958813566900002,-2.041643991020000,29.958809661099998,-2.041566810780000,643,0.000003471944450,15.692241907100000
644,0,644,118,28.693538014200001,29.404866176399999,-2.041962044310000,29.405048000200001,-2.041777999830000,644,0.000009027055570,178.791550159000000
645,0,645,131,4.725954767550000,29.843810818000001,-2.039071498400000,29.843774667600002,-2.039049052050000,645,0.000007638277790,48.827179908799998
646,0,646,65,52.180505048299999,30.372435829499999,-2.037777659600000,30.372456514100001,-2.038249099070000,646,0.000001388777780,5.196000814440000
647,0,647,124,18.036655710100000,30.564239584599999,-2.037468003740000,30.564077915700000,-2.037455738610000,647,0.000002083166670,27.210761070299998
648,0,648,65,8.584276231330000,30.407349612299999,-2.036171410540000,30.407376971300000,-2.036243999470000,648,0.000001388777780,9.825078010560000
649,0,649,48,13.678873630800000,30.203987330099999,-2.034256110060000,30.203982400499999,-2.034132503530000,649,0.000002083166670,22.473902702299998
650,0,650,48,126.002897175000000,30.191448406599999,-2.033980945870000,30.192435528600001,-2.033422222310000,650,0.000001388777780,12.944544792200000
651,0,651,131,54.214315531899999,29.846418499300000,-2.033997316910000,29.846730063199999,-2.034374313630000,651,0.000002083166670,13.840212822000000
652,0,652,129,8.454180489860001,30.100325817200002,-2.033995961520000,30.100271394500002,-2.033942599790000,652,0.000002777555560,23.471111535999999
653,0,653,65,1.993336745970000,30.397354044899998,-2.039015094270000,30.397345296299999,-2.039030826230000,653,0.000024998000040,271.761607647000010
654,0,654,131,52.674591845300000,29.849286365499999,-2.032753945500000,29.848902446800000,-2.032475146490000,654,0.000000694388890,5.005721569060000
655,0,655,124,156.164452505000010,30.561243199200000,-2.032611460310000,30.562590642400000,-2.032215558110000,655,0.000002083166670,18.155672073400002
656,0,656,48,7.399684111270000,30.192516920300001,-2.032248901920000,30.192581197199999,-2.032266111650000,656,0.000001388777780,14.822524070700000
657,0,657,124,22.240492231800001,30.562688610999999,-2.031579748220000,30.562489175000000,-2.031593656540000,657,0.000000694388890,6.737781047820000
